"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"Gediplomeerden_1"
"88355379";"3000   ";"10000";"A043054";"T001040";"GM0083";"2019SJ00";""
"88355399";"3000   ";"10000";"A043054";"T001040";"GM1908";"2019SJ00";""
"88355419";"3000   ";"10000";"A043054";"T001040";"GM1987";"2019SJ00";""
"88355439";"3000   ";"10000";"A043054";"T001040";"GM0119";"2019SJ00";"      10"
"88355459";"3000   ";"10000";"A043054";"T001040";"GM0687";"2019SJ00";"      45"
"88355479";"3000   ";"10000";"A043054";"T001040";"GM0559";"2019SJ00";""
"88355499";"3000   ";"10000";"A043054";"T001040";"GM1842";"2019SJ00";"      16"
"88355519";"3000   ";"10000";"A043054";"T001040";"GM1731";"2019SJ00";"       6"
"88355539";"3000   ";"10000";"A043054";"T001040";"GM1952";"2019SJ00";"      18"
"88355559";"3000   ";"10000";"A043054";"T001040";"GM0814";"2019SJ00";""
"88355579";"3000   ";"10000";"A043054";"T001040";"GM0815";"2019SJ00";"       1"
"88355599";"3000   ";"10000";"A043054";"T001040";"GM0265";"2019SJ00";""
"88355619";"3000   ";"10000";"A043054";"T001040";"GM1709";"2019SJ00";"       8"
"88355639";"3000   ";"10000";"A043054";"T001040";"GM1978";"2019SJ00";"      23"
"88355659";"3000   ";"10000";"A043054";"T001040";"GM1927";"2019SJ00";""
"88355679";"3000   ";"10000";"A043054";"T001040";"GM0562";"2019SJ00";""
"88355699";"3000   ";"10000";"A043054";"T001040";"GM1955";"2019SJ00";"       7"
"88355719";"3000   ";"10000";"A043054";"T001040";"GM0335";"2019SJ00";"      10"
"88355739";"3000   ";"10000";"A043054";"T001040";"GM0944";"2019SJ00";"       3"
"88355759";"3000   ";"10000";"A043054";"T001040";"GM0563";"2019SJ00";""
"88355779";"3000   ";"10000";"A043054";"T001040";"GM0424";"2019SJ00";""
"88355799";"3000   ";"10000";"A043054";"T001040";"GM0565";"2019SJ00";""
"88355819";"3000   ";"10000";"A043054";"T001040";"GM0425";"2019SJ00";""
"88355839";"3000   ";"10000";"A043054";"T001040";"GM1740";"2019SJ00";"       6"
"88355859";"3000   ";"10000";"A043054";"T001040";"GM0426";"2019SJ00";""
"88355879";"3000   ";"10000";"A043054";"T001040";"GM0643";"2019SJ00";""
"88355899";"3000   ";"10000";"A043054";"T001040";"GM0946";"2019SJ00";"       8"
"88355919";"3000   ";"10000";"A043054";"T001040";"GM0266";"2019SJ00";""
"88355939";"3000   ";"10000";"A043054";"T001040";"GM0304";"2019SJ00";""
"88355959";"3000   ";"10000";"A043054";"T001040";"GM0412";"2019SJ00";""
"88355979";"3000   ";"10000";"A043054";"T001040";"GM0356";"2019SJ00";"      30"
"88355999";"3000   ";"10000";"A043054";"T001040";"GM0567";"2019SJ00";""
"88356019";"3000   ";"10000";"A043054";"T001040";"GM0569";"2019SJ00";"      12"
"88356039";"3000   ";"10000";"A043054";"T001040";"GM0571";"2019SJ00";""
"88356059";"3000   ";"10000";"A043054";"T001040";"GM0170";"2019SJ00";""
"88356079";"3000   ";"10000";"A043054";"T001040";"GM0104";"2019SJ00";""
"88356099";"3000   ";"10000";"A043054";"T001040";"GM0267";"2019SJ00";"      13"
"88356119";"3000   ";"10000";"A043054";"T001040";"GM0268";"2019SJ00";"     603"
"88356139";"3000   ";"10000";"A043054";"T001040";"GM1930";"2019SJ00";"      25"
"88356159";"3000   ";"10000";"A043054";"T001040";"GM1970";"2019SJ00";"       9"
"88356179";"3000   ";"10000";"A043054";"T001040";"GM1695";"2019SJ00";"       0"
"88356199";"3000   ";"10000";"A043054";"T001040";"GM1699";"2019SJ00";"       9"
"88356219";"3000   ";"10000";"A043054";"T001040";"GM0529";"2019SJ00";""
"88356239";"3000   ";"10000";"A043054";"T001040";"GM0171";"2019SJ00";"       8"
"88356259";"3000   ";"10000";"A043054";"T001040";"GM0575";"2019SJ00";"      29"
"88356279";"3000   ";"10000";"A043054";"T001040";"GM0576";"2019SJ00";""
"88356299";"3000   ";"10000";"A043054";"T001040";"GM0577";"2019SJ00";""
"88356319";"3000   ";"10000";"A043054";"T001040";"GM0820";"2019SJ00";"      12"
"88356339";"3000   ";"10000";"A043054";"T001040";"GM0302";"2019SJ00";"      10"
"88356359";"3000   ";"10000";"A043054";"T001040";"GM0951";"2019SJ00";""
"88356379";"3000   ";"10000";"A043054";"T001040";"GM0429";"2019SJ00";""
"88356399";"3000   ";"10000";"A043054";"T001040";"GM0579";"2019SJ00";"      35"
"88356419";"3000   ";"10000";"A043054";"T001040";"GM0823";"2019SJ00";"       4"
"88356439";"3000   ";"10000";"A043054";"T001040";"GM0824";"2019SJ00";"      12"
"88356459";"3000   ";"10000";"A043054";"T001040";"GM1895";"2019SJ00";"       5"
"88356479";"3000   ";"10000";"A043054";"T001040";"GM0269";"2019SJ00";"       5"
"88356499";"3000   ";"10000";"A043054";"T001040";"GM0173";"2019SJ00";"      15"
"88356519";"3000   ";"10000";"A043054";"T001040";"GM0174";"2019SJ00";""
"88356539";"3000   ";"10000";"A043054";"T001040";"GM1773";"2019SJ00";"       2"
"88356559";"3000   ";"10000";"A043054";"T001040";"GM0175";"2019SJ00";"       5"
"88356579";"3000   ";"10000";"A043054";"T001040";"GM0881";"2019SJ00";""
"88356599";"3000   ";"10000";"A043054";"T001040";"GM1586";"2019SJ00";"       4"
"88356619";"3000   ";"10000";"A043054";"T001040";"GM0692";"2019SJ00";""
"88356639";"3000   ";"10000";"A043054";"T001040";"GM0826";"2019SJ00";"      19"
"88356659";"3000   ";"10000";"A043054";"T001040";"GM0580";"2019SJ00";""
"88356679";"3000   ";"10000";"A043054";"T001040";"GM0085";"2019SJ00";"       4"
"88356699";"3000   ";"10000";"A043054";"T001040";"GM0431";"2019SJ00";"       9"
"88356719";"3000   ";"10000";"A043054";"T001040";"GM0176";"2019SJ00";""
"88356739";"3000   ";"10000";"A043054";"T001040";"GM0432";"2019SJ00";"       5"
"88356759";"3000   ";"10000";"A043054";"T001040";"GM0086";"2019SJ00";"       9"
"88356779";"3000   ";"10000";"A043054";"T001040";"GM0828";"2019SJ00";"      29"
"88356799";"3000   ";"10000";"A043054";"T001040";"GM0584";"2019SJ00";""
"88356819";"3000   ";"10000";"A043054";"T001040";"GM1509";"2019SJ00";"       6"
"88356839";"3000   ";"10000";"A043054";"T001040";"GM0437";"2019SJ00";"      17"
"88356859";"3000   ";"10000";"A043054";"T001040";"GM0644";"2019SJ00";""
"88356879";"3000   ";"10000";"A043054";"T001040";"GM0589";"2019SJ00";"       2"
"88356899";"3000   ";"10000";"A043054";"T001040";"GM1734";"2019SJ00";"      21"
"88356919";"3000   ";"10000";"A043054";"T001040";"GM0590";"2019SJ00";"      14"
"88356939";"3000   ";"10000";"A043054";"T001040";"GM1894";"2019SJ00";"      13"
"88356959";"3000   ";"10000";"A043054";"T001040";"GM0765";"2019SJ00";"       1"
"88356979";"3000   ";"10000";"A043054";"T001040";"GM0594";"2019SJ00";""
"88356999";"3000   ";"10000";"A043054";"T001040";"GM1926";"2019SJ00";"      62"
"88357019";"3000   ";"10000";"A043054";"T001040";"GM0439";"2019SJ00";"      50"
"88357039";"3000   ";"10000";"A043054";"T001040";"GM0273";"2019SJ00";"       6"
"88357059";"3000   ";"10000";"A043054";"T001040";"GM0177";"2019SJ00";"       7"
"88357079";"3000   ";"10000";"A043054";"T001040";"GM0835";"2019SJ00";""
"88357099";"3000   ";"10000";"A043054";"T001040";"GM0595";"2019SJ00";""
"88357119";"3000   ";"10000";"A043054";"T001040";"GM1661";"2019SJ00";""
"88357139";"3000   ";"10000";"A043054";"T001040";"GM0703";"2019SJ00";"       2"
"88357159";"3000   ";"10000";"A043054";"T001040";"GM0274";"2019SJ00";"      14"
"88357179";"3000   ";"10000";"A043054";"T001040";"GM0339";"2019SJ00";"       2"
"88357199";"3000   ";"10000";"A043054";"T001040";"GM1667";"2019SJ00";"       2"
"88357219";"3000   ";"10000";"A043054";"T001040";"GM0275";"2019SJ00";"      10"
"88357239";"3000   ";"10000";"A043054";"T001040";"GM0340";"2019SJ00";"       6"
"88357259";"3000   ";"10000";"A043054";"T001040";"GM0597";"2019SJ00";"      20"
"88357279";"3000   ";"10000";"A043054";"T001040";"GM0602";"2019SJ00";""
"88357299";"3000   ";"10000";"A043054";"T001040";"GM0196";"2019SJ00";""
"88357319";"3000   ";"10000";"A043054";"T001040";"GM1672";"2019SJ00";""
"88357339";"3000   ";"10000";"A043054";"T001040";"GM0178";"2019SJ00";""
"88357359";"3000   ";"10000";"A043054";"T001040";"GM1742";"2019SJ00";"       7"
"88357379";"3000   ";"10000";"A043054";"T001040";"GM0603";"2019SJ00";"      33"
"88357399";"3000   ";"10000";"A043054";"T001040";"GM1669";"2019SJ00";"       8"
"88357419";"3000   ";"10000";"A043054";"T001040";"GM0957";"2019SJ00";"      18"
"88357439";"3000   ";"10000";"A043054";"T001040";"GM1670";"2019SJ00";""
"88357459";"3000   ";"10000";"A043054";"T001040";"GM0736";"2019SJ00";"      16"
"88357479";"3000   ";"10000";"A043054";"T001040";"GM1674";"2019SJ00";"      37"
"88357499";"3000   ";"10000";"A043054";"T001040";"GM0599";"2019SJ00";"    1099"
"88357519";"3000   ";"10000";"A043054";"T001040";"GM0600";"2019SJ00";""
"88357539";"3000   ";"10000";"A043054";"T001040";"GM0277";"2019SJ00";"       0"
"88357559";"3000   ";"10000";"A043054";"T001040";"GM0840";"2019SJ00";"       4"
"88357579";"3000   ";"10000";"A043054";"T001040";"GM0278";"2019SJ00";""
"88357599";"3000   ";"10000";"A043054";"T001040";"GM0704";"2019SJ00";""
"88357619";"3000   ";"10000";"A043054";"T001040";"GM0604";"2019SJ00";""
"88357639";"3000   ";"10000";"A043054";"T001040";"GM0441";"2019SJ00";"      12"
"88357659";"3000   ";"10000";"A043054";"T001040";"GM0039";"2019SJ00";""
"88357679";"3000   ";"10000";"A043054";"T001040";"GM0458";"2019SJ00";""
"88357699";"3000   ";"10000";"A043054";"T001040";"GM0279";"2019SJ00";"       4"
"88357719";"3000   ";"10000";"A043054";"T001040";"GM0606";"2019SJ00";"      35"
"88357739";"3000   ";"10000";"A043054";"T001040";"GM0088";"2019SJ00";"       1"
"88357759";"3000   ";"10000";"A043054";"T001040";"GM0844";"2019SJ00";""
"88357779";"3000   ";"10000";"A043054";"T001040";"GM0962";"2019SJ00";""
"88357799";"3000   ";"10000";"A043054";"T001040";"GM0607";"2019SJ00";""
"88357819";"3000   ";"10000";"A043054";"T001040";"GM0608";"2019SJ00";""
"88357839";"3000   ";"10000";"A043054";"T001040";"GM0444";"2019SJ00";""
"88357859";"3000   ";"10000";"A043054";"T001040";"GM1676";"2019SJ00";"      10"
"88357879";"3000   ";"10000";"A043054";"T001040";"GM0964";"2019SJ00";""
"88357899";"3000   ";"10000";"A043054";"T001040";"GM0965";"2019SJ00";"       3"
"88357919";"3000   ";"10000";"A043054";"T001040";"GM1702";"2019SJ00";"       3"
"88357939";"3000   ";"10000";"A043054";"T001040";"GM0845";"2019SJ00";"      17"
"88357959";"3000   ";"10000";"A043054";"T001040";"GM0846";"2019SJ00";""
"88357979";"3000   ";"10000";"A043054";"T001040";"GM0968";"2019SJ00";""
"88357999";"3000   ";"10000";"A043054";"T001040";"GM1883";"2019SJ00";"      48"
"88358019";"3000   ";"10000";"A043054";"T001040";"GM0051";"2019SJ00";""
"88358039";"3000   ";"10000";"A043054";"T001040";"GM0610";"2019SJ00";"       9"
"88358059";"3000   ";"10000";"A043054";"T001040";"GM0040";"2019SJ00";""
"88358079";"3000   ";"10000";"A043054";"T001040";"GM1714";"2019SJ00";"       3"
"88358099";"3000   ";"10000";"A043054";"T001040";"GM1698";"2019SJ00";""
"88358119";"3000   ";"10000";"A043054";"T001040";"GM0090";"2019SJ00";"      16"
"88358139";"3000   ";"10000";"A043054";"T001040";"GM0091";"2019SJ00";""
"88358159";"3000   ";"10000";"A043054";"T001040";"GM0342";"2019SJ00";"      20"
"88358179";"3000   ";"10000";"A043054";"T001040";"GM0847";"2019SJ00";"       6"
"88358199";"3000   ";"10000";"A043054";"T001040";"GM0848";"2019SJ00";"       7"
"88358219";"3000   ";"10000";"A043054";"T001040";"GM0612";"2019SJ00";""
"88358239";"3000   ";"10000";"A043054";"T001040";"GM0179";"2019SJ00";""
"88358259";"3000   ";"10000";"A043054";"T001040";"GM0037";"2019SJ00";"       2"
"88358279";"3000   ";"10000";"A043054";"T001040";"GM0180";"2019SJ00";"       2"
"88358299";"3000   ";"10000";"A043054";"T001040";"GM0532";"2019SJ00";"       4"
"88358319";"3000   ";"10000";"A043054";"T001040";"GM0851";"2019SJ00";"       1"
"88358339";"3000   ";"10000";"A043054";"T001040";"GM0280";"2019SJ00";""
"88358359";"3000   ";"10000";"A043054";"T001040";"GM0181";"2019SJ00";""
"88358379";"3000   ";"10000";"A043054";"T001040";"GM1708";"2019SJ00";"       8"
"88358399";"3000   ";"10000";"A043054";"T001040";"GM0971";"2019SJ00";"      12"
"88358419";"3000   ";"10000";"A043054";"T001040";"GM1904";"2019SJ00";"      36"
"88358439";"3000   ";"10000";"A043054";"T001040";"GM0617";"2019SJ00";""
"88358459";"3000   ";"10000";"A043054";"T001040";"GM1900";"2019SJ00";"      11"
"88358479";"3000   ";"10000";"A043054";"T001040";"GM0974";"2019SJ00";""
"88358499";"3000   ";"10000";"A043054";"T001040";"GM0975";"2019SJ00";""
"88358519";"3000   ";"10000";"A043054";"T001040";"GM0976";"2019SJ00";""
"88358539";"3000   ";"10000";"A043054";"T001040";"GM0715";"2019SJ00";"       2"
"88358559";"3000   ";"10000";"A043054";"T001040";"GM0093";"2019SJ00";"       1"
"88358579";"3000   ";"10000";"A043054";"T001040";"GM0448";"2019SJ00";"       2"
"88358599";"3000   ";"10000";"A043054";"T001040";"GM1525";"2019SJ00";"      37"
"88358619";"3000   ";"10000";"A043054";"T001040";"GM0716";"2019SJ00";"       8"
"88358639";"3000   ";"10000";"A043054";"T001040";"GM0977";"2019SJ00";""
"88358659";"3000   ";"10000";"A043054";"T001040";"GM0281";"2019SJ00";"       9"
"88358679";"3000   ";"10000";"A043054";"T001040";"GM0855";"2019SJ00";"     467"
"88358699";"3000   ";"10000";"A043054";"T001040";"GM0183";"2019SJ00";"       9"
"88358719";"3000   ";"10000";"A043054";"T001040";"GM1700";"2019SJ00";"       5"
"88358739";"3000   ";"10000";"A043054";"T001040";"GM1730";"2019SJ00";"      14"
"88358759";"3000   ";"10000";"A043054";"T001040";"GM0737";"2019SJ00";"       7"
"88358779";"3000   ";"10000";"A043054";"T001040";"GM0282";"2019SJ00";""
"88358799";"3000   ";"10000";"A043054";"T001040";"GM0856";"2019SJ00";"      18"
"88358819";"3000   ";"10000";"A043054";"T001040";"GM0450";"2019SJ00";"      12"
"88358839";"3000   ";"10000";"A043054";"T001040";"GM0451";"2019SJ00";"      23"
"88358859";"3000   ";"10000";"A043054";"T001040";"GM0184";"2019SJ00";"       1"
"88358879";"3000   ";"10000";"A043054";"T001040";"GM0344";"2019SJ00";"    1074"
"88358899";"3000   ";"10000";"A043054";"T001040";"GM1581";"2019SJ00";"      33"
"88358919";"3000   ";"10000";"A043054";"T001040";"GM0981";"2019SJ00";"       1"
"88358939";"3000   ";"10000";"A043054";"T001040";"GM0283";"2019SJ00";""
"88358959";"3000   ";"10000";"A043054";"T001040";"GM0619";"2019SJ00";""
"88358979";"3000   ";"10000";"A043054";"T001040";"GM0994";"2019SJ00";"       9"
"88358999";"3000   ";"10000";"A043054";"T001040";"GM0858";"2019SJ00";"      15"
"88359019";"3000   ";"10000";"A043054";"T001040";"GM0047";"2019SJ00";"       5"
"88359039";"3000   ";"10000";"A043054";"T001040";"GM0345";"2019SJ00";"      22"
"88359059";"3000   ";"10000";"A043054";"T001040";"GM0717";"2019SJ00";"       6"
"88359079";"3000   ";"10000";"A043054";"T001040";"GM0860";"2019SJ00";""
"88359099";"3000   ";"10000";"A043054";"T001040";"GM0861";"2019SJ00";"      21"
"88359119";"3000   ";"10000";"A043054";"T001040";"GM0453";"2019SJ00";"      32"
"88359139";"3000   ";"10000";"A043054";"T001040";"GM0454";"2019SJ00";""
"88359159";"3000   ";"10000";"A043054";"T001040";"GM0983";"2019SJ00";"      41"
"88359179";"3000   ";"10000";"A043054";"T001040";"GM0984";"2019SJ00";"      15"
"88359199";"3000   ";"10000";"A043054";"T001040";"GM0620";"2019SJ00";""
"88359219";"3000   ";"10000";"A043054";"T001040";"GM1961";"2019SJ00";"      21"
"88359239";"3000   ";"10000";"A043054";"T001040";"GM0622";"2019SJ00";"      26"
"88359259";"3000   ";"10000";"A043054";"T001040";"GM0048";"2019SJ00";""
"88359279";"3000   ";"10000";"A043054";"T001040";"GM0347";"2019SJ00";""
"88359299";"3000   ";"10000";"A043054";"T001040";"GM0096";"2019SJ00";"       0"
"88359319";"3000   ";"10000";"A043054";"T001040";"GM0718";"2019SJ00";"       5"
"88359339";"3000   ";"10000";"A043054";"T001040";"GM0623";"2019SJ00";""
"88359359";"3000   ";"10000";"A043054";"T001040";"GM0986";"2019SJ00";"       1"
"88359379";"3000   ";"10000";"A043054";"T001040";"GM0624";"2019SJ00";""
"88359399";"3000   ";"10000";"A043054";"T001040";"GM0625";"2019SJ00";""
"88359419";"3000   ";"10000";"A043054";"T001040";"GM0626";"2019SJ00";"      21"
"88359439";"3000   ";"10000";"A043054";"T001040";"GM0285";"2019SJ00";"       8"
"88359459";"3000   ";"10000";"A043054";"T001040";"GM0286";"2019SJ00";""
"88359479";"3000   ";"10000";"A043054";"T001040";"GM0186";"2019SJ00";""
"88359499";"3000   ";"10000";"A043054";"T001040";"GM0865";"2019SJ00";"      12"
"88359519";"3000   ";"10000";"A043054";"T001040";"GM1949";"2019SJ00";"       4"
"88359539";"3000   ";"10000";"A043054";"T001040";"GM0866";"2019SJ00";"      11"
"88359559";"3000   ";"10000";"A043054";"T001040";"GM0867";"2019SJ00";"      19"
"88359579";"3000   ";"10000";"A043054";"T001040";"GM0627";"2019SJ00";"      14"
"88359599";"3000   ";"10000";"A043054";"T001040";"GM0289";"2019SJ00";"     338"
"88359619";"3000   ";"10000";"A043054";"T001040";"GM0628";"2019SJ00";""
"88359639";"3000   ";"10000";"A043054";"T001040";"GM0291";"2019SJ00";""
"88359659";"3000   ";"10000";"A043054";"T001040";"GM0629";"2019SJ00";"      19"
"88359679";"3000   ";"10000";"A043054";"T001040";"GM0630";"2019SJ00";""
"88359699";"3000   ";"10000";"A043054";"T001040";"GM0852";"2019SJ00";"      12"
"88359719";"3000   ";"10000";"A043054";"T001040";"GM0188";"2019SJ00";""
"88359739";"3000   ";"10000";"A043054";"T001040";"GM0988";"2019SJ00";"      21"
"88359759";"3000   ";"10000";"A043054";"T001040";"GM0457";"2019SJ00";"       9"
"88359779";"3000   ";"10000";"A043054";"T001040";"GM0292";"2019SJ00";""
"88359799";"3000   ";"10000";"A043054";"T001040";"GM0870";"2019SJ00";""
"88359819";"3000   ";"10000";"A043054";"T001040";"GM0459";"2019SJ00";""
"88359839";"3000   ";"10000";"A043054";"T001040";"GM1960";"2019SJ00";"      14"
"88359859";"3000   ";"10000";"A043054";"T001040";"GM0668";"2019SJ00";"       6"
"88359879";"3000   ";"10000";"A043054";"T001040";"GM0558";"2019SJ00";""
"88359899";"3000   ";"10000";"A043054";"T001040";"GM1969";"2019SJ00";"      18"
"88359919";"3000   ";"10000";"A043054";"T001040";"GM1701";"2019SJ00";"       3"
"88359939";"3000   ";"10000";"A043054";"T001040";"GM0293";"2019SJ00";"       2"
"88359959";"3000   ";"10000";"A043054";"T001040";"GM1950";"2019SJ00";"       4"
"88359979";"3000   ";"10000";"A043054";"T001040";"GM1783";"2019SJ00";"      36"
"88359999";"3000   ";"10000";"A043054";"T001040";"GM0098";"2019SJ00";"       5"
"88360019";"3000   ";"10000";"A043054";"T001040";"GM0614";"2019SJ00";"       5"
"88360039";"3000   ";"10000";"A043054";"T001040";"GM0189";"2019SJ00";"       6"
"88360059";"3000   ";"10000";"A043054";"T001040";"GM0462";"2019SJ00";""
"88360079";"3000   ";"10000";"A043054";"T001040";"GM0463";"2019SJ00";""
"88360099";"3000   ";"10000";"A043054";"T001040";"GM0296";"2019SJ00";"      14"
"88360119";"3000   ";"10000";"A043054";"T001040";"GM1696";"2019SJ00";"      12"
"88360139";"3000   ";"10000";"A043054";"T001040";"GM0190";"2019SJ00";""
"88360159";"3000   ";"10000";"A043054";"T001040";"GM0352";"2019SJ00";"       9"
"88360179";"3000   ";"10000";"A043054";"T001040";"GM0052";"2019SJ00";""
"88360199";"3000   ";"10000";"A043054";"T001040";"GM0053";"2019SJ00";""
"88360219";"3000   ";"10000";"A043054";"T001040";"GM0294";"2019SJ00";"       9"
"88360239";"3000   ";"10000";"A043054";"T001040";"GM0295";"2019SJ00";""
"88360259";"3000   ";"10000";"A043054";"T001040";"GM0873";"2019SJ00";"       5"
"88360279";"3000   ";"10000";"A043054";"T001040";"GM0632";"2019SJ00";"      30"
"88360299";"3000   ";"10000";"A043054";"T001040";"GM0466";"2019SJ00";""
"88360319";"3000   ";"10000";"A043054";"T001040";"GM1690";"2019SJ00";"       4"
"88360339";"3000   ";"10000";"A043054";"T001040";"GM0880";"2019SJ00";"      14"
"88360359";"3000   ";"10000";"A043054";"T001040";"GM0351";"2019SJ00";"       7"
"88360379";"3000   ";"10000";"A043054";"T001040";"GM0874";"2019SJ00";""
"88360399";"3000   ";"10000";"A043054";"T001040";"GM0710";"2019SJ00";""
